Time of the day,Hour of Time,Mode,Stop Name,Avg. Delay Seconds
Night,18,B,BRESIL,221.8046875
Night,18,B,BREMER,149.849112426
Night,18,B,BRAVES,171.230769231
Night,18,B,BRAEMT,143.4
Night,18,B,BRABANCONNE,126.462887989
Night,18,B,BOZAR,68.578947368
Night,18,B,BOURSE,100.657534247
Night,18,B,BOURGET,97.2
Night,18,B,BOURDON,160.416666667
Night,18,B,BOULEAUX,128.225988701
Night,18,B,BOULE ET BILL,135.305263158
Night,18,B,BOTANIQUE,115.043103448
Night,18,B,BOSSUET,140.857142857
Night,18,B,BOSSAERT-BASILIQ.,94.550458716
Night,18,B,BORNE,152.292207792
Night,18,B,BORDET STATION,108.678383128
Night,18,B,BOONDAEL GARE,171.679611650
Night,18,B,BONAVENTURE,141.735177866
Night,18,B,BON AIR,96.231843575
Night,18,B,BOLLINCKX,142.447619048
Night,18,B,BOIS DES ILES,118.834042553
Night,18,B,BOILEAU,176.707006369
Night,18,B,BOCKSTAEL,148.341375151
Night,18,B,BLYCKAERTS,100.9
Night,18,B,BLOKKEN,162.790613718
Night,18,B,BIZET,150.644549763
Night,18,B,BIPLAN,103.764818356
Night,18,B,BIGARREAUX,226.826923077
Night,18,B,BIENFAITEURS,91.658914729
Night,18,B,BIEN-FAIRE,167.823899371
Night,18,B,BIEBUYCK,118.933333333
Night,18,B,BICOQUE,157.907142857
Night,18,B,BICHON,100.926208651
Night,18,B,BIBLIOTHEQUE,56.518518519
Night,18,B,BIARRITZ,120.551122195
Night,18,B,BEYSEGHEM,117.957605985
Night,18,B,BERVOETS,129.166969147
Night,18,B,BERGOJE,169.774647887
Night,18,B,BERGDAL,162.536585366
Night,18,B,BERENSHEIDE,122.567567568
Night,18,B,BERCHEM-SHOPPING,103.460251046
Night,18,B,BENES,134.251968504
Night,18,B,BEMPT,129.261437908
Night,18,B,BELGICA,152.276315789
Night,18,B,BEKA,134.475
Night,18,B,BEGUINAGE,72.996428571
Night,18,B,BEEKKANT,64.861386139
Night,18,B,BEECKMANS,100.050761421
Night,18,B,BEAUTE,124.595348837
Night,18,B,BEAULIEU,84.804045512
Night,18,B,BASTOGNE,115.992966002
Night,18,B,BASILIX,111.645985401
Night,18,B,BASCULE,97.3125
Night,18,B,BARON DE CASTRO,164.224299065
Night,18,B,BAILLI,156.473856209
Night,18,B,AZALEES,156.717948718
Night,18,B,AVENUE DU ROI,101.142361111
Night,18,B,AVENUE DU PORT,141.470798570
Night,18,B,AVANT-PORT,107.448275862
Night,18,B,AUTRIQUE,153.316
Night,18,B,AULNE,130.936802974
Night,18,B,AUDREY HEPBURN,143.314569536
Night,18,B,AUDITOIRES-UCL,126.738805970
Night,18,B,AUDERGHEM-SHOP.,68.955752212
Night,18,B,ARTISTES,130.393162393
Night,18,B,ARTEMIS,104.450087566
Night,18,B,ARSENAL,119.396313364
Night,18,B,ARISTIDE BRIAND,111.215686275
Night,18,B,ARIANE,124.204081633
Night,18,B,ARENBERG,138.712530713
Night,18,B,ARCHIDUCS,148.239669421
Night,18,B,ARCADES,71.007633588
Night,18,B,ARBRE UNIQUE,92.132653061
Night,18,B,ARBRE BALLON,138.501103753
Night,18,B,AQUIRIS,113.854166667
Night,18,B,ANTOON VAN OSS,95.805405405
Night,18,B,ANNEESSENS,148.774678112
Night,18,B,ANNECY,128.34
Night,18,B,ANDROMEDE,125.800407332
Night,18,B,ANCIENNE BARRIERE,117.428571429
Night,18,B,ANATOLE FRANCE,129.984615385
Night,18,B,AMETHYSTE,134.348837209
Night,18,B,AMBIORIX,121.547952888
Night,18,B,ALTITUDE CENT,113.540145985
Night,18,B,ALBERT I,76.277652370
Night,18,B,ALBERT,122.668181818
Night,18,B,AERODROME,105.625
Night,18,B,ADEPS,179.398809524
Night,18,M,YSER,104.788546256
Night,18,M,VEEWEYDE,59.785964912
Night,18,M,VANDERVELDE,49.002898551
Night,18,M,TRONE,105.490099010
Night,18,M,TOMBERG,48.266467066
Night,18,M,THIEFFRY,52.888888889
Night,18,M,STUYVENBERGH,123.404761905
Night,18,M,STOCKEL,66.186538462
Night,18,M,SIMONIS,111.433098592
Night,18,M,SCHUMAN,50.275456919
Night,18,M,SAINTE-CATHERINE,46.967799642
Night,18,M,SAINT-GUIDON,57.589887640
Night,18,M,ROODEBEEK,51.442136499
Night,18,M,ROI BAUDOUIN,57.354679803
Night,18,M,ROGIER,105.288025890
Night,18,M,RIBAUCOURT,101.485915493
Night,18,M,PORTE DE NAMUR,105.826086957
Night,18,M,PORTE DE HAL,108.994957983
Night,18,M,PETILLON,54.224431818
Night,18,M,PARC,47.242
Night,18,M,PANNENHUIS,120.496987952
Night,18,M,OSSEGHEM,107.066666667
Night,18,M,MONTGOMERY,47.318435754
Night,18,M,MERODE,51.109164420
Night,18,M,MAELBEEK,47.996649916
Night,18,M,MADOU,103.568403909
Night,18,M,LOUISE,106.244966443
Night,18,M,LA ROUE,65.896713615
Night,18,M,JOSEPH.-CHARLOTTE,48.764227642
Night,18,M,JACQUES BREL,59.067961165
Night,18,M,HOUBA-BRUGMANN,112.858024691
Night,18,M,HOTEL DES MONNAIES,108.145756458
Night,18,M,HEYSEL,122.019125683
Night,18,M,HERRMANN-DEBROUX,50.171428571
Night,18,M,HANKAR,51.458333333
Night,18,M,GRIBAUMONT,50.145390071
Night,18,M,GARE DU MIDI,110.737142857
Night,18,M,GARE DE L'OUEST,93.427502339
Night,18,M,GARE CENTRALE,46.633832976
Night,18,M,ETANGS NOIRS,48.635294118
Night,18,M,ERASME,83.777251185
Night,18,M,ELISABETH,109.712374582
Night,18,M,EDDY MERCKX,62.957142857
Night,18,M,DEMEY,54.264900662
Night,18,M,DELTA,51.508196721
Night,18,M,DELACROIX,108.030463576
Night,18,M,DE BROUCKERE,46.727685325
Night,18,M,CRAINHEM,51.253731343
Night,18,M,COMTE DE FLANDRE,48.183486239
Night,18,M,CLEMENCEAU,113.331334333
Night,18,M,CERIA,65.122516556
Night,18,M,BOTANIQUE,104.942583732
Night,18,M,BOCKSTAEL,118.158045977
Night,18,M,BIZET,62.117424242
Night,18,M,BELGICA,116.123893805
Night,18,M,BEEKKANT,83.439594700
Night,18,M,BEAULIEU,54.618421053
Night,18,M,AUMALE,59.195205479
Night,18,M,ARTS-LOI,82.025568182
Night,18,M,ALMA,49.709265176
Night,18,T,ZAMAN-FOREST NAT.,103.620437956
Night,18,T,YSER,106.638497653
Night,18,T,YSAYE,60.137809187
Night,18,T,WOLVENDAEL,94.701333333
Night,18,T,WOLUWE SHOPPING,101.148148148
Night,18,T,WOESTE,70.510729614
Night,18,T,WIENER,88.223140496
Night,18,T,WIELS,99.412393162
Night,18,T,WAGON,82.933774834
Night,18,T,WAELHEM,75.377682403
Night,18,T,VUB,91.773519164
Night,18,T,VOOT,100.845679012
Night,18,T,VLEURGAT,108.671457906
Night,18,T,VEREMAN,59.874285714
Night,18,T,VERBOEKHOVEN,70.779069767
Night,18,T,VANDERSTICHELEN,117.786982249
Night,18,T,VANDERKINDERE,80.696969697
Night,18,T,VAN ZANDE,79.038461538
Night,18,T,VAN PRAET,76.467054264
Night,18,T,VAN HAELEN,86.355555556
Night,18,T,VAN CUTSEM,54.935483871
Night,18,T,VAN BEETHOVEN,67.193548387
Night,18,T,VALIDA,72.283333333
Night,18,T,UZ-PEDIATRIE,77.508196721
Night,18,T,UZ BRUSSEL,88.618090452
Night,18,T,UNION,112.304347826
Night,18,T,ULB,91.021739130
Night,18,T,UCCLE CALEVOET,82.808118081
Night,18,T,TROIS COULEURS,103.238532110
Night,18,T,TRINITE,61.920187793
Night,18,T,TRIANGLE,98.955782313
Night,18,T,TIR AUX PIGEONS,116.004424779
Night,18,T,TILLEUL,75.807017544
Night,18,T,THOMAS,89.079422383
Night,18,T,THEVENET,86.079754601
Night,18,T,TERVUREN STATION,104.890410959
Night,18,T,TER MEEREN,81.440251572
Night,18,T,TENREUKEN,88.427230047
Night,18,T,SUEDE,74.451438849
Night,18,T,STUYVENBERGH,76.491304348
Night,18,T,STOCKEL,76.712871287
Night,18,T,STIENON,76.103896104
Night,18,T,STEPHANIE,117.260153677
Night,18,T,STALLE (P),75.043686007
Night,18,T,STADE,83.318087318
Night,18,T,SQ. DU CENTENAIRE,78.368200837
Night,18,T,SOLBOSCH,100.857142857
Night,18,T,SIMONIS,111.225373134
Night,18,T,SCHWEITZER,75.664682540
Night,18,T,SAINTE-MARIE,108.382978723
Night,18,T,SAINT-LAMBERT,67.603403141
Night,18,T,SAINT-GUIDON,62.270758123
Night,18,T,SAINT-DENIS,106.745098039
Night,18,T,SAINCTELETTE,107.010676157
Night,18,T,RUISSEAU,90.269662921
Night,18,T,RUE AU BOIS,89.682656827
Night,18,T,ROYALE,99.097989950
Night,18,T,ROODEBEEK,107.766599598
Night,18,T,ROND-PT SOUVERAIN,84.014150943
Night,18,T,ROGIER,85.653679654
Night,18,T,ROFFIAEN,91.740554156
Night,18,T,RODTS,87.203319502
Night,18,T,ROCHEFORT,100.345
Night,18,T,ROBIANO,112.488372093
Night,18,T,RITTWEGER,77.735294118
Night,18,T,RIBAUCOURT,111.822641509
Night,18,T,RESISTANCE,66.292517007
Night,18,T,RAVENSTEIN,120.098245614
Night,18,T,QUATRE-VENTS,98.874015748
Night,18,T,QUATRE BRAS,120.52
Night,18,T,PTE D'ANDERLECHT,86.303130148
Night,18,T,PRINC. ELISABETH,110.059829060
Night,18,T,PRINC. CLEMENTINE,107.023121387
Night,18,T,PORTE DE NINOVE,88.685314685
Night,18,T,PORTE DE HAL,78.443213296
Night,18,T,PORTE DE FLANDRE,85.111607143
Night,18,T,POLYCL. BRUGMANN,72.034682081
Night,18,T,POELAERT,104.160997732
Night,18,T,PLACE ST-PIERRE,82.974025974
Night,18,T,PLACE SAINT-JOB,83.444444444
Night,18,T,PLACE R. ASTRID,82.690391459
Night,18,T,PETIT SABLON,111.918681319
Night,18,T,PETILLON,108.377708978
Night,18,T,PENTATHLON,189.126712329
Night,18,T,PAVILLON,66.588785047
Night,18,T,PATRIE,194.493212670
Night,18,T,PARVIS ST-GILLES,82.857142857
Night,18,T,PARC VIVES,68.17
Night,18,T,PARC SENY,85.005102041
Night,18,T,PARC DES SOURCES,89.420833333
Night,18,T,PARC,94.246435845
Night,18,T,PALAIS,97.850632911
Night,18,T,PAIX,79.453987730
Night,18,T,ORBAN,84.891385768
Night,18,T,OPPEMSTRAAT,112.014285714
Night,18,T,ODON WARLAND,65.160337553
Night,18,T,NEERSTALLE,107.483221477
Night,18,T,MUSEE DU TRAM,95.700392157
Night,18,T,MORIS,77.362477231
Night,18,T,MOORSLEDE,95.151785714
Night,18,T,MONTGOMERY,72.115667718
Night,18,T,MONACO,104.056910569
Night,18,T,MOLIERE,112.742424242
Night,18,T,MIROIR,77.570281124
Night,18,T,MESSIDOR,80.532763533
Night,18,T,MERODE,73.519801980
Night,18,T,MERLO,111.129292929
Night,18,T,MENNEKENS,85.575079872
Night,18,T,MEISER,129.221818182
Night,18,T,MEIR,63.862068966
Night,18,T,MAX WALLER,117.884823848
Night,18,T,MASUI,90.454385965
Night,18,T,MARLOW,105.533333333
Night,18,T,MARIUS RENARD,54.4375
Night,18,T,MARIE-JOSE,92.669527897
Night,18,T,MARIE-CHRISTINE,124.276018100
Night,18,T,MARGUERITE DURAS,110.047029703
Night,18,T,MADOUX,99.593103448
Night,18,T,MABRU,64.652519894
Night,18,T,MA CAMPAGNE,118.547709924
Night,18,T,LOUISE,103.386980108
Night,18,T,LOUIS MARCELIS,85.746666667
Night,18,T,LOUIS BERTRAND,84.100436681
Night,18,T,LONGCHAMP,94.911949686
Night,18,T,LOMBARDIE,83.857429719
Night,18,T,LIEDTS,127.753588517
Night,18,T,LEVURE,85.370491803
Night,18,T,LEOPOLD III,131.688790560
Night,18,T,LEOPOLD II,102.347315436
Night,18,T,LENOIR,81.507194245
Night,18,T,LEMONNIER,87.876044568
Night,18,T,LEKAERTS,186.204444444
Night,18,T,LEGRAND,94.629587156
Night,18,T,LEFRANCQ,109.288321168
Night,18,T,LANCASTER,93.265
Night,18,T,LA CHASSE,76.591954023
Night,18,T,KEYENBEMPT,81.100358423
Night,18,T,KARREVELD,81.320512821
Night,18,T,JULES DE TROOZ,78.648288973
Night,18,T,JULES CESAR,97.406528190
Night,18,T,JUBILE,109.105670103
Night,18,T,JOSEPH BAECK,85.876744186
Night,18,T,JEANNE HERREMAN,80.058035714
Night,18,T,JEANNE,105.360169492
Night,18,T,JANSON,87.451508621
Night,18,T,JACOBS FONTAINE,88.477272727
Night,18,T,IMPRIMERIE,89.115183246
Night,18,T,HUNDERENVELD,87.253676471
Night,18,T,HORTA,81.053435115
Night,18,T,HOPITAL BRUGMANN,72.563679245
Night,18,T,HOP. PAUL BRIEN,90.366771160
Night,18,T,HIPPOD. BOITSFORT,95.496296296
Night,18,T,HEYSEL,79.638056680
Night,18,T,HERRMANN-DEBROUX,88.747899160
Night,18,T,HEROS,75.133751306
Night,18,T,HELMET,71.140939597
Night,18,T,HELIOTROPES,85.577049180
Night,18,T,HEEMBEEK,71.503320053
Night,18,T,GUILLAUME TELL,60.217391304
Night,18,T,GUILL. DE GREEF,72.815037594
Night,18,T,GRAND'ROUTE,93.577922078
Night,18,T,GOSSART,90.139175258
Night,18,T,GOFFIN,73.257777778
Night,18,T,GLOBE,85.922249793
Night,18,T,GJ MARTIN,87.919191919
Night,18,T,GILLON,99.394957983
Night,18,T,GERMOIR,77.049618321
Night,18,T,GEORGES HENRI,101.63
Night,18,T,GENOT,86.539370079
Night,18,T,GARE DU NORD,90.960176991
Night,18,T,GARE DU MIDI,81.471421345
Night,18,T,GARE DE SAINT-JOB,88.009009009
Night,18,T,GARE DE L'OUEST,89.993442623
Night,18,T,GARE DE JETTE,83.007518797
Night,18,T,GARE DE BERCHEM,117.892514395
Night,18,T,GALLAIT,98.489795918
Night,18,T,FUSEE,170.342105263
Night,18,T,FRANS HALS,67.116788321
Night,18,T,FOYER SCHAERBEEK.,67.839622642
Night,18,T,FOYER JETTOIS,78.039370079
Night,18,T,FORT-JACO,72.023809524
Night,18,T,FOREST CENTRE,109.558415842
Night,18,T,FONSON,58.608247423
Night,18,T,FLAGEY,74.055350554
Night,18,T,FAUCONNERIE,84.938016529
Night,18,T,FAIDER,129.898823529
Night,18,T,EXPOSITION,77.474637681
Night,18,T,EVERE SHOPPING,190.747422680
Night,18,T,EUROCONTROL,185.486904762
Night,18,T,ETTERBEEK GARE,88.042372881
Night,18,T,ESPLANADE,107.504273504
Night,18,T,ESCRIME,80.656387665
Night,18,T,ERNEST SALU,73.495327103
Night,18,T,ENGELAND,84.377192982
Night,18,T,EMPAIN,76.857142857
Night,18,T,EGLISE ST-ANTOINE,71.451063830
Night,18,T,EGLANTIERS,99.384057971
Night,18,T,EGIDE VAN OPHEM,88.077798861
Night,18,T,DUCHESSE BRABANT,89.208695652
Night,18,T,DROGENBOS,96.504369538
Night,18,T,DREVE DES BRULES,113.590062112
Night,18,T,DOUVRES,63.420091324
Night,18,T,DOCKS BRUXSEL,82.195876289
Night,18,T,DIEWEG,136.311432326
Night,18,T,DIAMANT,98.907514451
Night,18,T,DEMOLDER,92.600706714
Night,18,T,DEMINEURS,76.728260870
Night,18,T,DELLEUR,92.987603306
Night,18,T,DEFACQZ,94.994858612
Night,18,T,DE WAND,78.141056714
Night,18,T,DE VILLALOBAR,95.030303030
Night,18,T,DE BURBURE,87.563636364
Night,18,T,DE BROUCKERE,85.414285714
Night,18,T,DAUTZENBERG,74.515235457
Night,18,T,DARWIN,131.348484848
Night,18,T,DA VINCI,157.718487395
Night,18,T,CUREGHEM,68.239382239
Night,18,T,CREMATORIUM,95.378571429
Night,18,T,CONSEIL,74.670694864
Night,18,T,CONGRES,97.494481236
Night,18,T,COMBAZ,111.417989418
Night,18,T,COLLEGE S.-COEUR,75.726027397
Night,18,T,COCCINELLES,91.447236181
Night,18,T,CIM. DE MOLENBEEK,82.325581395
Night,18,T,CIM. DE JETTE,72.104729730
Night,18,T,CHURCHILL,79.360869565
Night,18,T,CHIEN VERT,95.934959350
Night,18,T,CHAZAL,86.632258065
Night,18,T,CHATAIGNES,99.034883721
Night,18,T,CAVELL,92.597560976
Night,18,T,CARREFOUR STALLE,84.592417062
Night,18,T,CAMBRE-ETOILE,90.709330144
Night,18,T,BUYL,100.508716323
Night,18,T,BUISSONNETS,69.418691589
Night,18,T,BRUXELLOIS,77.130612245
Night,18,T,BRUSSELSESTEENWEG,116.551569507
Night,18,T,BROUSTIN,75.061630219
Night,18,T,BRESIL,92.384615385
Night,18,T,BOURSE,81.906698565
Night,18,T,BOURGET,180.466666667
Night,18,T,BOURDON,83.757847534
Night,18,T,BOTANIQUE,85.589420655
Night,18,T,BOSSAERT-BASILIQ.,81.281690141
Night,18,T,BORDET STATION,47.252525253
Night,18,T,BOONDAEL GARE,87.989436620
Night,18,T,BOITSFORT GARE,93.408510638
Night,18,T,BOILEAU,88.138408304
Night,18,T,BOETENDAEL,77.584905660
Night,18,T,BOCKSTAEL,83.071428571
Night,18,T,BIENFAITEURS,206.804878049
Night,18,T,BETHLEEM,60.595394737
Night,18,T,BESME,79.746268657
Night,18,T,BERTHELOT,109.547528517
Night,18,T,BERKENDAEL,79.874409821
Night,18,T,BERCHEM-SHOPPING,85.485355649
Night,18,T,BEMPT,127.709459459
Night,18,T,BELGICA,70.180076628
Night,18,T,BEL-AIR,78.228571429
Night,18,T,BASCULE,92.522336770
Night,18,T,BARRIERE,85.819693095
Night,18,T,BARA,68.049462366
Night,18,T,BAN-EIK,154.024390244
Night,18,T,BAILLI,89.696815287
Night,18,T,AZUR,56.981481481
Night,18,T,AVIATION,87.996168582
Night,18,T,AVENUE DU ROI,70.723618090
Night,18,T,AUDERGHEM-SHOP.,96.684615385
Night,18,T,AUDERGHEM-FORET,121.166666667
Night,18,T,ARTS ET METIERS,86.921686747
Night,18,T,ARSENAL,107.534965035
Night,18,T,ARBRE BALLON,85.972222222
Night,18,T,ARAUCARIA,70.038636364
Night,18,T,ANNEESSENS,82.055309735
Night,18,T,ANCIENNE BARRIERE,84.437956204
Night,18,T,AMITIE,93.025477707
Night,18,T,ALPHONSE XIII,84.140969163
Night,18,T,ALCYONS,88.509259259
Night,18,T,ALBERT I,66.851351351
Night,18,T,ALBERT,79.981455064
Night,18,T,ACACIAS,73.258426966
Night,18,T,ABBAYE,103.690871369
Night,19,B,ZEPHYR,150.229508197
Night,19,B,ZEECRABBE,127.984848485
Night,19,B,ZAVELPUT,119.853535354
Night,19,B,YSER,84.855787476
Night,19,B,YSAYE,166.267605634
Night,19,B,WTC,133.184478372
Night,19,B,WOESTE,126.415887850
Night,19,B,WITLOOF,118.411764706
Night,19,B,WINTEROY,140.350993377
Night,19,B,WILLEMYNS,136.247011952
Night,19,B,WILLEBROEK,173.278501629
Night,19,B,WIENER,117.112280702
Night,19,B,WIELS,122.564784053
Night,19,B,WESTLAND SHOPPING,110.797492768
Night,19,B,WERY,136.244186047
Night,19,B,WAXWEILER,133.923497268
Night,19,B,WAUTERS,136.458333333
Night,19,B,WATERMAEL GARE,203.84
Night,19,B,WATERLOO WILSON,98.3125
Night,19,B,WATERBURY,98.615384615
Night,19,B,WASHINGTON,130.625
Night,19,B,WAPPERS,124.644736842
Night,19,B,WAGON,61.171875
Night,19,B,VTM,177.340579710
Night,19,B,VOOT,109.510416667
Night,19,B,VOLTAIRE,166.502994012
Night,19,B,VOETBALCLUB,100.052631579
Night,19,B,VLIERKENS,132.159420290
Night,19,B,VLEURGAT,123.126232742
Night,19,B,VIVIER D'OIE,95.277777778
Night,19,B,VIOLETTES,280.3125
Night,19,B,VINCOTTE,79.846938776
Night,19,B,VILVOORDE STATION,87.458733205
Night,19,B,VILLON,121.941176471
Night,19,B,VIGNETTE,151.048780488
Night,19,B,VIEUX CHEMIN,97.652173913
Night,19,B,VIER FONTEINEN,140
Night,19,B,VICTOR HUGO,140.147582697
Night,19,B,VICTOR ALLARD,145.5
Night,19,B,VIADUC E40,53.428571429
Night,19,B,VETERINAIRES,141.806451613
Night,19,B,VETERANS COLON.,224.269035533
Night,19,B,VERT CHASSEUR,216.423357664
Night,19,B,VERSAILLES,137.298630137
Night,19,B,VERREWINKEL,168.448275862
Night,19,B,VERHEYLEWEGHEN,118.193693694
Night,19,B,VERGOTE,109.771604938
Night,19,B,VERGER,118.387978142
Night,19,B,VERBOEKHOVEN,157.787148594
Night,19,B,VERBEYST,186.983957219
Night,19,B,VEEWEYDE,106.349650350
Night,19,B,VARIA,147.402234637
Night,19,B,VANNE,168.599078341
Night,19,B,VANHUFFEL,160.491803279
Night,19,B,VANHELLEMONT,98.252808989
Night,19,B,VANDROMME,69.15
Night,19,B,VANDERSTICHELEN,185.681818182
Night,19,B,VANDER MEERSCHEN,132.795081967
Night,19,B,VANDER ELST,89.904153355
Night,19,B,VANDENHOVEN,130.746951220
Night,19,B,VAN PRAET,159.181818182
Night,19,B,VAN KALKEN,106.887356322
Night,19,B,VAN EYCK,135.445692884
Night,19,B,VAN BEVER,120.627118644
Night,19,B,VAN BEETHOVEN,133.342391304
Night,19,B,VALDUC,66.962025316
Night,19,B,VAL MARIA,147.344054581
Night,19,B,VAL DES SEIGNEURS,149.383720930
Night,19,B,UZ-VUB,181.340840841
Night,19,B,UZ-PEDIATRIE,170.608899297
Night,19,B,UZ BRUSSEL,186.223214286
Night,19,B,ULB,84.669230769
Night,19,B,UCL SAINT-LUC,98.958762887
Night,19,B,UCCLE-STALLE,79.043795620
Night,19,B,UCCLE SPORT,184.718309859
Night,19,B,UCCLE CALEVOET,135.345646438
Night,19,B,TWYENINCK,109.524663677
Night,19,B,TWEE LEEUWENWEG,156.911564626
Night,19,B,TRONE,104.684470377
Night,19,B,TRITOMAS,157.698795181
Night,19,B,TRINITE,160.026119403
Night,19,B,TRIANGLE,206.798816568
Night,19,B,TREVES,144.656716418
Night,19,B,TREURENBERG,110.436363636
Night,19,B,TREFLES,141.441176471
Night,19,B,TRASSERSWEG,96.590361446
Night,19,B,TRANSVAAL,97.788235294
Night,19,B,TOURNOI,208.585365854
Night,19,B,TOUR ET TAXIS,183.873267327
Night,19,B,TOULOUSE,120.251908397
Night,19,B,TOMBERG,121.080357143
Night,19,B,TIMMERMANS,134.146408840
Night,19,B,THYS,75.280423280
Night,19,B,THYM,123.147826087
Night,19,B,THUMAS,131.569230769
Night,19,B,THIRY-WOLUWE,120.851351351
Night,19,B,THIEFFRY,159.928176796
Night,19,B,TERDELT,102.484375
Night,19,B,TERCOIGNE,111.259259259
Night,19,B,TAMARIS,151.276595745
Night,19,B,SUEDE,125.311874106
Night,19,B,STRATEGIE,79.1
Night,19,B,STOCKEL,135.595959596
Night,19,B,STIJN STREUVELS,222.8125
Night,19,B,STIENON,153.215189873
Night,19,B,STEURS,128.363636364
Night,19,B,STEPHENSON,120.904109589
Night,19,B,STATUAIRES,172.414383562
Night,19,B,STATION LOT,118.777777778
Night,19,B,STADE FALLON,127.872549020
Night,19,B,SQ. DU CENTENAIRE,142.901273885
Night,19,B,SPORTCENTRUM,127.815789474
Night,19,B,SPEECKAERT,94.825757576
Night,19,B,SORENSEN,117.475675676
Night,19,B,SLEGERS,122.212765957
Night,19,B,SIPPELBERG,150.017142857
Night,19,B,SIMPSON,129.412790698
Night,19,B,SIMONIS,124.864453665
Night,19,B,SIBELIUS,82.509708738
Night,19,B,SERRES ROYALES,112.487179487
Night,19,B,SERBIE,103.024590164
Night,19,B,SEPT ETOILES,213.357142857
Night,19,B,SCIENCE,101.186372745
Night,19,B,SCHWEITZER,116.234042553
Night,19,B,SCHUMAN,134.649755501
Night,19,B,SCHOONEJANS,130.67
Night,19,B,SCHOLA EUROPEA,106.929292929
Night,19,B,SCHEUT,209.767567568
Night,19,B,SCHERDEMAEL,91.335
Night,19,B,SCHAERBEEK GARE,146.362068966
Night,19,B,SAVONNERIE,214.481203008
Night,19,B,SAINTE-FAMILLE,141.948453608
Night,19,B,SAINTE-ALLIANCE,111.423076923
Night,19,B,SAINTE-ALIX,122.230769231
Night,19,B,SAINT-VINCENT,122.414953271
Night,19,B,SAINT-LOUIS,165.15625
Night,19,B,SAINT-JOSSE,101.107969152
Night,19,B,SAINT-GUIDON,123.04
Night,19,B,SAINT-GERY,119.625
Night,19,B,SAINT-DENIS,183.258258258
Night,19,B,SAINT-ANTOINE,123.023809524
Night,19,B,SACRE-COEUR,154.44
Night,19,B,SABCA,120.375
Night,19,B,RUISBROEK CENTRUM,176.837837838
Night,19,B,RUE TRAVERSIERE,134.822784810
Night,19,B,RUE LONGUE,197.854838710
Night,19,B,RUE DE L'OBUS,201.525773196
Night,19,B,RUE AU BOIS,119.217054264
Night,19,B,RTL HOUSE,129.050847458
Night,19,B,ROYALE,92.345659164
Night,19,B,ROUPPE,170.216867470
Night,19,B,ROUGE-CLOITRE,87.047619048
Night,19,B,ROSA PARKS,115.8
Night,19,B,ROODENBERG,88.166666667
Night,19,B,ROODEBEEK,146.500878735
Night,19,B,RONCES,121.769230769
Night,19,B,ROI VAINQUEUR,165.196721311
Night,19,B,ROI BAUDOUIN,173.486111111
Night,19,B,ROGIER,181.388461538
Night,19,B,RODIN,69.910958904
Night,19,B,ROCHEFORT,110.115384615
Night,19,B,RIVE DROITE,147.730769231
Night,19,B,RITTWEGER,91.421875
Night,19,B,RING 0,359.6
Night,19,B,RIETHUISEN,127.817741935
Night,19,B,RIBAUCOURT,195.142605634
Night,19,B,RESISTANCE,122.533834586
Night,19,B,RENIERS,86.166666667
Night,19,B,RENE HENRY,146.570370370
Night,19,B,RENE GOBERT,97.251879699
Night,19,B,RELAIS,79.192
Night,19,B,REINE ASTRID,332
Night,19,B,RAMIER,104.272222222
Night,19,B,RADIUM,85.161458333
Night,19,B,RACING,160.875
Night,19,B,QUETELET,104.248618785
Night,19,B,QUATRE-VENTS,167.609625668
Night,19,B,QUART.ST-BONIFACE,102.621716287
Night,19,B,PTE D'ANDERLECHT,93.407854985
Night,19,B,PRISON,159.292307692
Night,19,B,PRINCE LEOPOLD,131.388888889
Night,19,B,PRINCE DE LIEGE,150.281138790
